kind,mode,seed,method,sources,success,cleared,virtual_time_s,distance_m,measure_calls,switches,failed_clear,solver_failures,optical_fallbacks,opportunistic_measure_count,opportunistic_direction_count,opportunistic_no_signal_count,legs_selected,clear_ready_count,wall_s
edge,4,99001,G25OR-S21,10,True,10,8662.532880638879,30567.664403194372,425,374,0,0,0,0,0,0,0,0,0.055480241775512695
edge,4,99001,G21A,10,True,10,8498.910651850067,30099.553259250322,412,369,0,0,0,7,6,1,6,0,0.20759320259094238
edge,4,99002,G25OR-S21,10,True,10,8240.13595323932,28480.6797661966,423,379,0,0,0,0,0,0,0,0,0.049924612045288086
edge,4,99002,G21A,10,True,10,8227.87451106626,28474.372555331294,421,378,0,0,0,8,4,4,5,0,0.24318408966064453
edge,4,99003,G25OR-S21,14,True,14,9803.035743777213,36435.17871888607,418,356,0,0,0,0,0,0,0,0,0.07499861717224121
edge,4,99003,G21A,14,True,14,9793.284801701768,36436.424008508824,416,356,0,0,0,11,7,4,9,0,0.3015921115875244
edge,4,99004,G25OR-S21,11,True,11,8506.78287334493,30923.914366724646,385,342,0,0,0,0,0,0,0,0,0.05995321273803711
edge,4,99004,G21A,11,True,11,8460.264628806424,30876.32314403213,379,335,0,0,0,9,7,2,8,0,0.24502134323120117
edge,4,99005,G25OR-S21,14,True,14,8634.945602351376,30584.728011756888,416,368,0,0,0,0,0,0,0,0,0.07499837875366211
edge,4,99005,G21A,14,True,14,8583.570731117485,30532.853655587413,409,362,0,0,0,10,8,2,7,0,0.28663110733032227
edge,4,99006,G25OR-S21,11,True,11,8921.12802746887,32045.640137344377,418,367,0,0,0,0,0,0,0,0,0.05539345741271973
edge,4,99006,G21A,11,True,11,8630.794997055207,30898.974985276043,407,361,0,0,0,6,6,0,5,1,0.20545029640197754
edge,4,99007,G25OR-S21,13,True,13,8834.124122109046,32195.62061054525,395,355,0,0,0,0,0,0,0,0,0.06694412231445312
edge,4,99007,G21A,13,True,13,8961.292204212546,32876.46102106275,394,351,0,0,0,11,8,3,9,0,0.2824573516845703
edge,4,99008,G25OR-S21,13,True,13,8778.987033762856,31729.935168814292,403,353,0,0,0,0,0,0,0,0,0.0752718448638916
edge,4,99008,G21A,13,True,13,8756.531164322023,31732.65582161014,399,350,0,0,0,9,8,1,7,0,0.28685784339904785
edge,4,99009,G25OR-S21,15,True,15,9406.020329481531,34055.10164740766,430,370,0,0,0,0,0,0,0,0,0.08082270622253418
edge,4,99009,G21A,15,True,15,9569.879981400836,34779.39990700416,434,369,0,0,0,9,5,4,6,0,0.32483506202697754
edge,4,99010,G25OR-S21,12,True,12,9133.580689585584,33277.90344792794,412,358,0,0,0,0,0,0,0,0,0.06487369537353516
edge,4,99010,G21A,12,True,12,9113.501807971401,33277.50903985703,409,353,0,0,0,8,5,3,6,0,0.23115015029907227
edge,4,99011,G25OR-S21,12,True,12,8927.244718984166,32651.22359492086,398,347,0,0,0,0,0,0,0,0,0.0624079704284668
edge,4,99011,G21A,12,True,12,8898.669691558644,32603.34845779325,395,343,0,0,0,7,6,1,5,0,0.22237205505371094
edge,4,99012,G25OR-S21,15,True,15,9096.495249233785,33292.47624616893,405,338,0,0,0,0,0,0,0,0,0.08474111557006836
edge,4,99012,G21A,15,True,15,9082.220021607172,33291.10010803587,403,334,0,0,0,12,8,4,8,0,0.352280855178833
edge,4,99013,G25OR-S21,11,True,11,8276.816720540515,29789.083602702587,384,344,0,0,0,0,0,0,0,0,0.06022214889526367
edge,4,99013,G21A,11,True,11,8269.137679538035,29790.688397690188,383,341,0,0,0,7,7,0,5,0,0.26491475105285645
edge,4,99014,G25OR-S21,12,True,12,9713.29638504764,35836.48192523821,426,356,0,0,0,0,0,0,0,0,0.06712722778320312
edge,4,99014,G21A,12,True,12,9681.942060649755,35834.710303248794,421,350,0,0,0,9,3,6,6,0,0.24970746040344238
edge,4,99015,G25OR-S21,15,True,15,9174.573463660152,33422.867318300785,413,350,0,0,0,0,0,0,0,0,0.08146834373474121
edge,4,99015,G21A,15,True,15,9154.42192549595,33417.10962747977,410,346,0,0,0,10,7,3,6,0,0.30429983139038086
edge,4,99016,G25OR-S21,16,True,16,9127.391461652987,33836.95730826494,392,320,0,0,0,0,0,0,0,0,0.08749771118164062
edge,4,99016,G21A,16,True,16,9091.273629121606,33826.36814560804,386,316,0,0,0,8,7,1,6,0,0.27234721183776855
edge,4,99017,G25OR-S21,13,True,13,9625.377950102498,35611.88975051251,417,353,0,0,0,0,0,0,0,0,0.06887936592102051
edge,4,99017,G21A,13,True,13,9607.40438035991,35612.02190179957,414,350,0,0,0,11,6,5,9,0,0.3031144142150879
edge,4,99018,G25OR-S21,11,True,11,9280.507705452079,33142.53852726039,445,372,0,0,0,0,0,0,0,0,0.05990099906921387
edge,4,99018,G21A,11,True,11,9143.788476372789,32758.942381863926,434,367,0,0,0,8,3,5,5,0,0.25492382049560547
edge,4,99019,G25OR-S21,15,True,15,9884.536262713607,36317.681313568035,437,361,0,0,0,0,0,0,0,0,0.08024048805236816
edge,4,99019,G21A,15,True,15,9873.42851173056,36317.142558652806,435,360,0,0,0,8,7,1,6,0,0.27852416038513184
edge,4,99020,G25OR-S21,10,True,10,8315.095589173181,29585.477945865903,400,348,0,0,0,0,0,0,0,0,0.04990839958190918
edge,4,99020,G21A,10,True,10,8295.459920564614,29577.299602823074,397,345,0,0,0,5,5,0,2,0,0.18053126335144043
edge,4,99021,G25OR-S21,13,True,13,8899.85947340124,32144.297367006184,411,351,0,0,0,0,0,0,0,0,0.07086300849914551
edge,4,99021,G21A,13,True,13,8889.065154383557,32145.32577191778,409,350,0,0,0,10,7,3,8,0,0.27791643142700195
edge,4,99022,G25OR-S21,15,True,15,9227.055056140365,33880.27528070183,406,346,0,0,0,0,0,0,0,0,0.07817983627319336
edge,4,99022,G21A,15,True,15,9187.639583645547,33828.19791822774,401,342,0,0,0,9,8,1,7,0,0.25720930099487305
edge,4,99023,G25OR-S21,12,True,12,7888.990668773227,27434.95334386615,397,357,0,0,0,0,0,0,0,0,0.06894350051879883
edge,4,99023,G21A,12,True,12,7873.903570524644,27414.517852623223,395,356,0,0,0,9,9,0,6,0,0.27800440788269043
edge,4,99024,G25OR-S21,12,True,12,8630.749916152605,30938.749580763037,406,353,0,0,0,0,0,0,0,0,0.06511926651000977
edge,4,99024,G21A,12,True,12,8596.317520774308,30886.58760387154,402,349,0,0,0,7,5,2,6,0,0.21443510055541992
edge,4,99025,G25OR-S21,15,True,15,9787.763795933912,36338.81897966957,421,340,0,0,0,0,0,0,0,0,0.0829465389251709
edge,4,99025,G21A,15,True,15,9626.89694172648,35789.48470863241,412,334,0,0,0,8,5,3,5,0,0.3104100227355957
edge,4,99026,G25OR-S21,11,True,11,8938.850369478354,31714.251847391773,432,381,0,0,0,0,0,0,0,0,0.05576157569885254
edge,4,99026,G21A,11,True,11,8915.489581297898,31657.44790648948,430,379,0,0,0,7,7,0,5,0,0.20168805122375488
edge,4,99027,G25OR-S21,16,True,16,9678.525040738992,36577.62520369496,392,323,0,0,0,0,0,0,0,0,0.08389616012573242
edge,4,99027,G21A,16,True,16,9671.318344652149,36576.59172326072,391,321,0,0,0,8,7,1,6,0,0.29124999046325684
edge,4,99028,G25OR-S21,15,True,15,9699.067121705068,35855.33560852533,422,343,0,0,0,0,0,0,0,0,0.08444833755493164
edge,4,99028,G21A,15,True,15,9665.850097343193,35854.25048671595,417,335,0,0,0,6,4,2,6,0,0.26662349700927734
edge,4,99029,G25OR-S21,15,True,15,9213.034440852965,34135.17220426483,395,336,0,0,0,0,0,0,0,0,0.08406329154968262
edge,4,99029,G21A,15,True,15,9186.606852158691,34113.03426079348,391,334,0,0,0,10,6,4,8,0,0.28769898414611816
edge,4,99030,G25OR-S21,16,True,16,8855.510876132113,32492.554380660575,389,332,0,0,0,0,0,0,0,0,0.08590388298034668
edge,4,99030,G21A,16,True,16,8814.352732344354,32421.76366172176,384,330,0,0,0,10,8,2,6,0,0.32877349853515625
edge,4,99031,G25OR-S21,15,True,15,9088.892976162748,33309.46488081372,401,347,0,0,0,0,0,0,0,0,0.08273553848266602
edge,4,99031,G21A,15,True,15,9229.215867683592,34191.079338417956,395,341,0,0,0,12,10,2,7,0,0.34481024742126465
edge,4,99032,G25OR-S21,16,True,16,9414.192304362097,34410.96152181049,420,352,0,0,0,0,0,0,0,0,0.08963465690612793
edge,4,99032,G21A,16,True,16,9390.29295801717,34406.46479008585,416,349,0,0,0,12,7,5,7,0,0.36485910415649414
edge,4,99033,G25OR-S21,15,True,15,8872.579666071346,32377.89833035674,395,347,0,0,0,0,0,0,0,0,0.0787820816040039
edge,4,99033,G21A,15,True,15,9103.920705559145,33344.603527795734,402,350,0,0,0,10,6,4,7,0,0.31419992446899414
edge,4,99034,G25OR-S21,11,True,11,8926.3780136328,32211.890068164,413,364,0,0,0,0,0,0,0,0,0.060524940490722656
edge,4,99034,G21A,11,True,11,8914.64056555755,32213.20282778776,411,362,0,0,0,7,5,2,7,0,0.18508315086364746
edge,4,99035,G25OR-S21,14,True,14,9601.8598782911,34919.29939145548,436,368,0,0,0,0,0,0,0,0,0.07259654998779297
edge,4,99035,G21A,14,True,14,9717.017366296988,35455.086831484914,438,366,0,0,0,8,5,3,6,0,0.30667853355407715
edge,4,99036,G25OR-S21,14,True,14,9559.700404159445,34918.50202079724,429,361,0,0,0,0,0,0,0,0,0.08447790145874023
edge,4,99036,G21A,14,True,14,9541.039842288987,34915.19921144493,426,358,0,0,0,10,6,4,6,0,0.30598974227905273
edge,4,99037,G25OR-S21,12,True,12,9313.885471836948,33764.42735918475,427,366,0,0,0,0,0,0,0,0,0.07054972648620605
edge,4,99037,G21A,12,True,12,9294.418623130978,33752.09311565489,424,364,0,0,0,7,5,2,7,0,0.2515702247619629
edge,4,99038,G25OR-S21,12,True,12,8438.806634636934,30784.03317318469,378,332,0,0,0,0,0,0,0,0,0.07132887840270996
edge,4,99038,G21A,12,True,12,8415.784425413156,30748.922127065798,375,331,0,0,0,9,8,1,6,0,0.24895477294921875
edge,4,99039,G25OR-S21,14,True,14,9388.652402384827,34888.26201192414,401,336,0,0,0,0,0,0,0,0,0.08213591575622559
edge,4,99039,G21A,14,True,14,9130.684680788825,33873.42340394413,391,331,0,0,0,12,7,5,7,0,0.35886073112487793
edge,4,99040,G25OR-S21,16,True,16,10419.981022976635,39084.905114883186,433,358,0,0,0,0,0,0,0,0,0.09189248085021973
edge,4,99040,G21A,16,True,16,10378.403294532438,39047.0164726622,427,354,0,0,0,8,6,2,7,0,0.3038609027862549
edge,4,99041,G25OR-S21,12,True,12,9144.109517091641,32970.54758545824,423,375,0,0,0,0,0,0,0,0,0.06620430946350098
edge,4,99041,G21A,12,True,12,8987.03065152237,32425.153257611866,415,367,0,0,0,8,7,1,7,0,0.21194791793823242
edge,4,99042,G25OR-S21,12,True,12,8579.27021227462,31161.351061373116,387,352,0,0,0,0,0,0,0,0,0.06596899032592773
edge,4,99042,G21A,12,True,12,8198.457362009873,29257.286810049372,387,352,0,0,0,10,9,1,8,0,0.27323436737060547
edge,4,99043,G25OR-S21,16,True,16,9342.23453733203,34956.172686660146,392,311,0,0,0,0,0,0,0,0,0.10361695289611816
edge,4,99043,G21A,16,True,16,9216.807712152371,34609.03856076185,382,305,0,0,0,6,5,1,6,0,0.2673170566558838
edge,4,99044,G25OR-S21,14,True,14,9461.48244551222,34637.41222756111,423,349,0,0,0,0,0,0,0,0,0.06841206550598145
edge,4,99044,G21A,14,True,14,9289.115782796884,33805.57891398442,423,343,0,0,0,6,3,3,3,0,0.27208781242370605
edge,4,99045,G25OR-S21,11,True,11,8161.29148348566,29476.457417428315,374,341,0,0,0,0,0,0,0,0,0.06486845016479492
edge,4,99045,G21A,11,True,11,7889.8043115835,28374.021557917502,365,335,0,0,0,9,9,0,6,0,0.23373818397521973
edge,4,99046,G25OR-S21,11,True,11,8312.93592701246,28969.6796350623,418,374,0,0,0,0,0,0,0,0,0.05562090873718262
edge,4,99046,G21A,11,True,11,8298.388017025698,28951.940085128474,416,373,0,0,0,9,6,3,7,0,0.27320265769958496
edge,4,99047,G25OR-S21,14,True,14,8237.579710215681,29177.8985510784,396,352,0,0,0,0,0,0,0,0,0.08116865158081055
edge,4,99047,G21A,14,True,14,8045.232599246109,28536.162996230534,384,348,0,0,0,13,11,2,9,1,0.30672144889831543
edge,4,99048,G25OR-S21,13,True,13,9440.550930083644,34022.75465041824,441,366,0,0,0,0,0,0,0,0,0.06856918334960938
edge,4,99048,G21A,13,True,13,9384.404709393384,33922.023546966935,435,360,0,0,0,10,4,6,5,0,0.2831130027770996
edge,4,99049,G25OR-S21,10,True,10,8287.894425938584,28514.472129692906,430,385,0,0,0,0,0,0,0,0,0.0458989143371582
edge,4,99049,G21A,10,True,10,8262.421850880248,28462.10925440123,427,385,0,0,0,6,6,0,5,0,0.16391944885253906
edge,4,99050,G25OR-S21,15,True,15,9373.766388691321,34483.83194345664,411,347,0,0,0,0,0,0,0,0,0.08862447738647461
edge,4,99050,G21A,15,True,15,9328.440080824055,34462.200404120296,404,341,0,0,0,9,7,2,7,1,0.2787444591522217
edge,4,99051,G25OR-S21,13,True,13,8878.385935974367,31836.92967987182,415,371,0,0,0,0,0,0,0,0,0.07027530670166016
edge,4,99051,G21A,13,True,13,8857.451222223794,31827.256111118986,412,367,0,0,0,10,9,1,7,0,0.28382015228271484
edge,4,99052,G25OR-S21,10,True,10,8674.962800964338,30984.81400482169,413,363,0,0,0,0,0,0,0,0,0.05280804634094238
edge,4,99052,G21A,10,True,10,8655.271726037383,30981.358630186918,410,359,0,0,0,7,4,3,7,0,0.19042325019836426
edge,4,99053,G25OR-S21,16,True,16,8862.604889260614,32748.024446303065,382,323,0,0,0,0,0,0,0,0,0.08200216293334961
edge,4,99053,G21A,16,True,16,8530.71885121664,31348.59425608319,372,321,0,0,0,12,10,2,7,0,0.42518115043640137
edge,4,99054,G25OR-S21,11,True,11,8465.132184155733,30290.660920778657,399,357,0,0,0,0,0,0,0,0,0.061028242111206055
edge,4,99054,G21A,11,True,11,8433.399296591191,30171.996482955947,398,354,0,0,0,7,6,1,3,0,0.24714231491088867
edge,4,99055,G25OR-S21,14,True,14,9648.478022837575,36062.390114187896,406,336,0,0,0,0,0,0,0,0,0.07384490966796875
edge,4,99055,G21A,14,True,14,9611.523544654634,36062.617723273186,400,329,0,0,0,9,4,5,6,0,0.3078427314758301
edge,4,99056,G25OR-S21,16,True,16,9267.739494791682,33753.6974739584,416,357,0,0,0,0,0,0,0,0,0.07676196098327637
edge,4,99056,G21A,16,True,16,9249.854251428364,33754.2712571418,413,354,0,0,0,11,8,3,6,0,0.3681507110595703
edge,4,99057,G25OR-S21,10,True,10,9047.29373525018,32571.468676250865,425,358,0,0,0,0,0,0,0,0,0.060854196548461914
edge,4,99057,G21A,10,True,10,8805.222311585752,31596.11155792872,416,356,0,0,0,6,3,3,5,0,0.17990446090698242
edge,4,99058,G25OR-S21,16,True,16,9381.716666365253,34278.583331826274,420,346,0,0,0,0,0,0,0,0,0.0838932991027832
edge,4,99058,G21A,16,True,16,9353.348192403684,34256.74096201844,416,342,0,0,0,11,5,6,7,0,0.35016489028930664
edge,4,99059,G25OR-S21,10,True,10,8367.762621585907,29493.81310792953,409,374,0,0,0,0,0,0,0,0,0.05919384956359863
edge,4,99059,G21A,10,True,10,8350.55552240744,29492.77761203719,406,372,0,0,0,8,7,1,8,0,0.2059190273284912
edge,4,99060,G25OR-S21,14,True,14,9218.245065974837,33346.22532987419,423,364,0,0,0,0,0,0,0,0,0.0682837963104248
edge,4,99060,G21A,14,True,14,9066.360238102096,32876.80119051048,412,361,0,0,0,9,9,0,6,0,0.27208828926086426
edge,4,99061,G25OR-S21,12,True,12,8814.640216331436,32368.20108165718,388,341,0,0,0,0,0,0,0,0,0.07146096229553223
edge,4,99061,G21A,12,True,12,8504.103797315194,30990.518986575993,382,336,0,0,0,9,7,2,6,0,0.27175021171569824
edge,4,99062,G25OR-S21,12,True,12,9101.021056679218,33665.1052833961,397,323,0,0,0,0,0,0,0,0,0.07012629508972168
edge,4,99062,G21A,12,True,12,9080.400912504894,33652.00456252449,395,315,0,0,0,6,2,4,5,0,0.22907567024230957
edge,4,99063,G25OR-S21,16,True,16,7896.445878111688,28737.229390558437,352,309,0,0,0,0,0,0,0,0,0.08965182304382324
edge,4,99063,G21A,16,True,16,7892.270939186346,28731.35469593172,352,306,0,0,0,11,11,0,6,0,0.37416505813598633
edge,4,99064,G25OR-S21,10,True,10,8090.140092050415,28490.70046025209,397,357,0,0,0,0,0,0,0,0,0.05732440948486328
edge,4,99064,G21A,10,True,10,8325.541301064479,29492.706505322396,404,357,0,0,0,8,6,2,4,0,0.24468350410461426
edge,4,99065,G25OR-S21,11,True,11,8369.43936907474,30277.196845373688,383,344,0,0,0,0,0,0,0,0,0.05630016326904297
edge,4,99065,G21A,11,True,11,8109.648989700247,29193.244948501248,375,341,0,0,0,10,9,1,8,0,0.20951247215270996
edge,4,99066,G25OR-S21,11,True,11,9390.538343085404,34487.691715427034,418,348,0,0,0,0,0,0,0,0,0.05548357963562012
edge,4,99066,G21A,11,True,11,9372.345874365652,34486.72937182827,415,345,0,0,0,7,1,6,6,0,0.19855117797851562
edge,4,99067,G25OR-S21,15,True,15,8803.635641175275,31893.178205876367,402,340,0,0,0,0,0,0,0,0,0.08471822738647461
edge,4,99067,G21A,15,True,15,8786.644863151667,31893.22431575832,399,338,0,0,0,11,8,3,7,0,0.3439009189605713
edge,4,99068,G25OR-S21,16,True,16,9360.147841262748,35715.73920631374,369,292,0,0,0,0,0,0,0,0,0.08616399765014648
edge,4,99068,G21A,16,True,16,9340.344171045186,35706.720855225925,366,289,0,0,0,6,5,1,4,0,0.24544262886047363
edge,4,99069,G25OR-S21,14,True,14,9660.361109423678,35261.80554711843,435,363,0,0,0,0,0,0,0,0,0.0729374885559082
edge,4,99069,G21A,14,True,14,9630.839288577685,35139.19644288846,434,363,0,0,0,7,6,1,5,0,0.2360515594482422
edge,4,99070,G25OR-S21,14,True,14,8519.642694345548,31138.213471727755,378,332,0,0,0,0,0,0,0,0,0.0800180435180664
edge,4,99070,G21A,14,True,14,8907.439480669118,33047.197403345584,380,328,0,0,0,10,8,2,4,0,0.3090662956237793
edge,4,99071,G25OR-S21,13,True,13,8727.897230693465,31839.48615346733,393,330,0,0,0,0,0,0,0,0,0.07776355743408203
edge,4,99071,G21A,13,True,13,8704.635122169419,31838.175610847087,389,327,0,0,0,7,5,2,5,0,0.24354887008666992
edge,4,99072,G25OR-S21,11,True,11,9250.017142286333,33715.08571143166,419,357,0,0,0,0,0,0,0,0,0.061052560806274414
edge,4,99072,G21A,11,True,11,9103.351543876328,33046.75771938163,417,354,0,0,0,5,3,2,4,0,0.16834688186645508
edge,4,99073,G25OR-S21,15,True,15,9080.089924923559,33170.44962461782,403,356,0,0,0,0,0,0,0,0,0.07800126075744629
edge,4,99073,G21A,15,True,15,9074.50110430114,33167.50552150573,402,356,0,0,0,11,9,2,9,0,0.33678460121154785
edge,4,99074,G25OR-S21,11,True,11,8818.972171511445,31929.860857557207,404,358,0,0,0,0,0,0,0,0,0.08344459533691406
edge,4,99074,G21A,11,True,11,8792.935761205661,31884.67880602828,401,356,0,0,0,8,7,1,6,0,0.23362421989440918
edge,4,99075,G25OR-S21,11,True,11,9029.928197837344,32444.6409891867,425,361,0,0,0,0,0,0,0,0,0.06160855293273926
edge,4,99075,G21A,11,True,11,9027.722770072816,32443.613850364065,425,359,0,0,0,7,4,3,3,0,0.21803736686706543
edge,4,99076,G25OR-S21,14,True,14,8849.539591314939,32622.6979565747,384,335,0,0,0,0,0,0,0,0,0.0737924575805664
edge,4,99076,G21A,14,True,14,8956.013624526977,33190.06812263489,384,328,0,0,0,13,8,5,9,0,0.37581968307495117
edge,4,99077,G25OR-S21,14,True,14,9149.539647578962,33717.69823789482,398,346,0,0,0,0,0,0,0,0,0.07628345489501953
edge,4,99077,G21A,14,True,14,9146.914708890816,33709.5735444541,398,345,0,0,0,10,8,2,8,0,0.2924823760986328
edge,4,99078,G25OR-S21,10,True,10,8337.693851130947,29443.469255654734,406,369,0,0,0,0,0,0,0,0,0.048288822174072266
edge,4,99078,G21A,10,True,10,8398.3836303793,29716.91815189649,408,365,0,0,0,6,5,1,4,0,0.20557451248168945
edge,4,99079,G25OR-S21,14,True,14,8914.233349589898,33056.16674794947,382,323,0,0,0,0,0,0,0,0,0.08282256126403809
edge,4,99079,G21A,14,True,14,8888.366253561637,33056.831267808164,378,317,0,0,0,12,7,5,7,0,0.3410179615020752
edge,4,99080,G25OR-S21,16,True,16,9403.94300336648,34399.715016832415,419,349,0,0,0,0,0,0,0,0,0.09015774726867676
edge,4,99080,G21A,16,True,16,9382.1764193238,34385.882096619,416,345,0,0,0,8,6,2,6,0,0.23605060577392578
edge,4,99081,G25OR-S21,16,True,16,9999.487456956995,36887.437284784966,436,362,0,0,0,0,0,0,0,0,0.09733009338378906
edge,4,99081,G21A,16,True,16,9980.200592353018,36881.00296176507,433,359,0,0,0,8,6,2,5,0,0.3168613910675049
edge,4,99082,G25OR-S21,10,True,10,8793.926168595981,31434.63084297991,418,367,0,0,0,0,0,0,0,0,0.05257058143615723
edge,4,99082,G21A,10,True,10,8733.61891266939,31178.094563346964,416,368,0,0,0,7,6,1,6,0,0.20719575881958008
edge,4,99083,G25OR-S21,10,True,10,8493.59731627311,30182.986581365556,409,362,0,0,0,0,0,0,0,0,0.05418705940246582
edge,4,99083,G21A,10,True,10,8461.12251567316,30135.612578365806,405,359,0,0,0,7,6,1,5,0,0.18922877311706543
edge,4,99084,G25OR-S21,13,True,13,9708.218335553658,35481.0916777683,435,372,0,0,0,0,0,0,0,0,0.06477618217468262
edge,4,99084,G21A,13,True,13,9688.572194119963,35477.860970599824,432,368,0,0,0,10,5,5,6,0,0.2936739921569824
edge,4,99085,G25OR-S21,14,True,14,9060.147504046063,32680.737520230323,420,354,0,0,0,0,0,0,0,0,0.08000707626342773
edge,4,99085,G21A,14,True,14,8918.553348427262,32392.766742136304,405,345,0,0,0,10,7,3,6,0,0.2827422618865967
edge,4,99086,G25OR-S21,14,True,14,8937.748233881466,32328.741169407338,410,352,0,0,0,0,0,0,0,0,0.07546687126159668
edge,4,99086,G21A,14,True,14,8889.290129109477,32166.450645547397,407,351,0,0,0,10,9,1,7,0,0.3445439338684082
edge,4,99087,G25OR-S21,15,True,15,9784.297377782788,36441.486888913925,417,336,0,0,0,0,0,0,0,0,0.08478403091430664
edge,4,99087,G21A,15,True,15,9176.008863334204,33780.044316671025,403,330,0,0,0,8,6,2,6,0,0.28896331787109375
edge,4,99088,G25OR-S21,11,True,11,8598.874424281234,30609.372121406162,413,357,0,0,0,0,0,0,0,0,0.06069064140319824
edge,4,99088,G21A,11,True,11,8563.149231969657,30615.746159848302,407,350,0,0,0,7,5,2,4,0,0.20432686805725098
edge,4,99089,G25OR-S21,16,True,16,9004.63485641257,32973.17428206284,399,335,0,0,0,0,0,0,0,0,0.0851280689239502
edge,4,99089,G21A,16,True,16,9006.450470998692,33052.252354993456,397,331,0,0,0,11,8,3,7,1,0.33363890647888184
edge,4,99090,G25OR-S21,14,True,14,9023.543502625818,33032.71751312907,400,347,0,0,0,0,0,0,0,0,0.07468914985656738
edge,4,99090,G21A,14,True,14,9002.272589766033,33021.36294883015,397,343,0,0,0,8,8,0,6,0,0.29102611541748047
edge,4,99091,G25OR-S21,10,True,10,9158.330670900525,32966.65335450263,431,360,0,0,0,0,0,0,0,0,0.05566072463989258
edge,4,99091,G21A,10,True,10,9111.420817906996,32907.10408953498,425,355,0,0,0,5,2,3,3,0,0.18446779251098633
edge,4,99092,G25OR-S21,16,True,16,8911.802488323332,33644.012441616636,359,308,0,0,0,0,0,0,0,0,0.08573174476623535
edge,4,99092,G21A,16,True,16,8880.15461995438,33585.7730997719,356,303,0,0,0,11,7,4,6,0,0.3259294033050537
edge,4,99093,G25OR-S21,14,True,14,7852.220842717817,27946.10421358908,373,328,0,0,0,0,0,0,0,0,0.07792901992797852
edge,4,99093,G21A,14,True,14,7833.454731907109,27912.27365953553,371,326,0,0,0,11,11,0,7,0,0.321821928024292
edge,4,99094,G25OR-S21,13,True,13,9328.149302417918,34405.746512089594,410,332,0,0,0,0,0,0,0,0,0.07614612579345703
edge,4,99094,G21A,13,True,13,9310.771079685124,34408.85539842562,407,329,0,0,0,4,4,0,3,0,0.1984262466430664
edge,4,99095,G25OR-S21,10,True,10,8625.069842395755,30580.349211978784,418,369,0,0,0,0,0,0,0,0,0.05787348747253418
edge,4,99095,G21A,10,True,10,8555.055065731505,30345.275328657535,414,366,0,0,0,7,6,1,7,0,0.19898748397827148
edge,4,99096,G25OR-S21,12,True,12,8571.422722880407,30312.11361440204,415,374,0,0,0,0,0,0,0,0,0.05954885482788086
edge,4,99096,G21A,12,True,12,8357.0403356885,29530.2016784425,404,371,0,0,0,10,9,1,6,0,0.2851378917694092
edge,4,99097,G25OR-S21,12,True,12,9674.130420013926,35620.65210006968,428,350,0,0,0,0,0,0,0,0,0.06276249885559082
edge,4,99097,G21A,12,True,12,9643.67828072618,35623.39140363096,423,344,0,0,0,5,2,3,3,0,0.2191448211669922
edge,4,99098,G25OR-S21,11,True,11,8274.734144953478,29433.670724767406,395,358,0,0,0,0,0,0,0,0,0.06389856338500977
edge,4,99098,G21A,11,True,11,8256.553536318905,29432.767681594523,392,355,0,0,0,8,7,1,5,0,0.2419881820678711
edge,4,99099,G25OR-S21,13,True,13,9478.53968711647,34407.69843558235,433,367,0,0,0,0,0,0,0,0,0.06601786613464355
edge,4,99099,G21A,13,True,13,9468.826725028293,34429.13362514147,431,363,0,0,0,8,3,5,6,0,0.2651059627532959
